cell_id,cycle,efc,temperature,c_rate,dod,protocol,capacity_true,capacity_obs,soh,resistance_true,resistance_obs,seed
stress_highT_2,640,512.0,45,1.0,80,CC-CV,1.687875,1.666687,0.842158,0.073818,0.073627,42
stress_highT_2,641,512.8,45,1.0,80,CC-CV,1.687628,1.697771,0.842035,0.073835,0.074585,42
stress_highT_2,642,513.6,45,1.0,80,CC-CV,1.687381,1.678521,0.841911,0.073852,0.074738,42
stress_highT_2,643,514.4,45,1.0,80,CC-CV,1.687134,1.680802,0.841788,0.073869,0.074202,42
stress_highT_2,644,515.2,45,1.0,80,CC-CV,1.686888,1.701193,0.841665,0.073886,0.074001,42
stress_highT_2,645,516.0,45,1.0,80,CC-CV,1.686642,1.675548,0.841542,0.073903,0.073993,42
stress_highT_2,646,516.8,45,1.0,80,CC-CV,1.686396,1.682493,0.84142,0.07392,0.074864,42
stress_highT_2,647,517.6,45,1.0,80,CC-CV,1.68615,1.668669,0.841297,0.073937,0.073227,42
stress_highT_2,648,518.4,45,1.0,80,CC-CV,1.685904,1.69745,0.841174,0.073954,0.072612,42
stress_highT_2,649,519.2,45,1.0,80,CC-CV,1.685658,1.687908,0.841052,0.073971,0.073708,42
stress_highT_2,650,520.0,45,1.0,80,CC-CV,1.685413,1.682616,0.840929,0.073988,0.074161,42
stress_highT_2,651,520.8,45,1.0,80,CC-CV,1.685168,1.679349,0.840807,0.074005,0.071392,42
stress_highT_2,652,521.6,45,1.0,80,CC-CV,1.684923,1.687778,0.840685,0.074022,0.073693,42
stress_highT_2,653,522.4,45,1.0,80,CC-CV,1.684678,1.691205,0.840563,0.074039,0.074109,42
stress_highT_2,654,523.2,45,1.0,80,CC-CV,1.684434,1.692692,0.840441,0.074055,0.072516,42
stress_highT_2,655,524.0,45,1.0,80,CC-CV,1.684189,1.693208,0.840319,0.074072,0.075122,42
stress_highT_2,656,524.8,45,1.0,80,CC-CV,1.683945,1.701093,0.840197,0.074089,0.075167,42
stress_highT_2,657,525.6,45,1.0,80,CC-CV,1.683701,1.687882,0.840075,0.074106,0.075707,42
stress_highT_2,658,526.4,45,1.0,80,CC-CV,1.683457,1.682283,0.839954,0.074123,0.073561,42
stress_highT_2,659,527.2,45,1.0,80,CC-CV,1.683213,1.702845,0.839832,0.074139,0.074713,42
stress_highT_2,660,528.0,45,1.0,80,CC-CV,1.68297,1.66088,0.839711,0.074156,0.07358,42
stress_highT_2,661,528.8,45,1.0,80,CC-CV,1.682727,1.674675,0.839589,0.074173,0.07464,42
stress_highT_2,662,529.6,45,1.0,80,CC-CV,1.682484,1.669987,0.839468,0.07419,0.074868,42
stress_highT_2,663,530.4,45,1.0,80,CC-CV,1.682241,1.655265,0.839347,0.074206,0.075066,42
stress_highT_2,664,531.2,45,1.0,80,CC-CV,1.681998,1.677923,0.839226,0.074223,0.075386,42
stress_highT_2,665,532.0,45,1.0,80,CC-CV,1.681755,1.682881,0.839105,0.07424,0.073884,42
stress_highT_2,666,532.8,45,1.0,80,CC-CV,1.681513,1.678422,0.838984,0.074257,0.074546,42
stress_highT_2,667,533.6,45,1.0,80,CC-CV,1.681271,1.683603,0.838863,0.074273,0.074362,42
stress_highT_2,668,534.4,45,1.0,80,CC-CV,1.681029,1.706997,0.838742,0.07429,0.073066,42
stress_highT_2,669,535.2,45,1.0,80,CC-CV,1.680787,1.681324,0.838621,0.074307,0.075948,42
stress_highT_2,670,536.0,45,1.0,80,CC-CV,1.680545,1.669943,0.838501,0.074323,0.073631,42
stress_highT_2,671,536.8,45,1.0,80,CC-CV,1.680304,1.694958,0.83838,0.07434,0.074086,42
stress_highT_2,672,537.6,45,1.0,80,CC-CV,1.680063,1.69288,0.83826,0.074356,0.073264,42
stress_highT_2,673,538.4,45,1.0,80,CC-CV,1.679822,1.693659,0.83814,0.074373,0.075172,42
stress_highT_2,674,539.2,45,1.0,80,CC-CV,1.679581,1.684474,0.838019,0.07439,0.075563,42
stress_highT_2,675,540.0,45,1.0,80,CC-CV,1.67934,1.681061,0.837899,0.074406,0.074106,42
stress_highT_2,676,540.8,45,1.0,80,CC-CV,1.679099,1.675324,0.837779,0.074423,0.074954,42
stress_highT_2,677,541.6,45,1.0,80,CC-CV,1.678859,1.661732,0.837659,0.074439,0.077389,42
stress_highT_2,678,542.4,45,1.0,80,CC-CV,1.678619,1.658496,0.837539,0.074456,0.07738,42
stress_highT_2,679,543.2,45,1.0,80,CC-CV,1.678379,1.677203,0.83742,0.074472,0.073919,42
stress_highT_2,680,544.0,45,1.0,80,CC-CV,1.678139,1.681237,0.8373,0.074489,0.074949,42
stress_highT_2,681,544.8,45,1.0,80,CC-CV,1.677899,1.678484,0.83718,0.074505,0.075212,42
stress_highT_2,682,545.6,45,1.0,80,CC-CV,1.67766,1.697665,0.837061,0.074522,0.075175,42
stress_highT_2,683,546.4,45,1.0,80,CC-CV,1.67742,1.679978,0.836942,0.074538,0.074464,42
stress_highT_2,684,547.2,45,1.0,80,CC-CV,1.677181,1.672956,0.836822,0.074555,0.074024,42
stress_highT_2,685,548.0,45,1.0,80,CC-CV,1.676942,1.684533,0.836703,0.074571,0.073546,42
stress_highT_2,686,548.8,45,1.0,80,CC-CV,1.676703,1.669168,0.836584,0.074588,0.072903,42
stress_highT_2,687,549.6,45,1.0,80,CC-CV,1.676465,1.684815,0.836465,0.074604,0.07411,42
stress_highT_2,688,550.4,45,1.0,80,CC-CV,1.676226,1.669419,0.836346,0.074621,0.074193,42
stress_highT_2,689,551.2,45,1.0,80,CC-CV,1.675988,1.673327,0.836227,0.074637,0.075339,42
stress_highT_2,690,552.0,45,1.0,80,CC-CV,1.67575,1.65949,0.836108,0.074653,0.075444,42
stress_highT_2,691,552.8,45,1.0,80,CC-CV,1.675512,1.683042,0.835989,0.07467,0.075955,42
stress_highT_2,692,553.6,45,1.0,80,CC-CV,1.675274,1.670808,0.835871,0.074686,0.07413,42
stress_highT_2,693,554.4,45,1.0,80,CC-CV,1.675037,1.660588,0.835752,0.074703,0.073422,42
stress_highT_2,694,555.2,45,1.0,80,CC-CV,1.674799,1.672506,0.835634,0.074719,0.074625,42
stress_highT_2,695,556.0,45,1.0,80,CC-CV,1.674562,1.658701,0.835515,0.074735,0.074213,42
stress_highT_2,696,556.8,45,1.0,80,CC-CV,1.674325,1.674846,0.835397,0.074752,0.074791,42
stress_highT_2,697,557.6,45,1.0,80,CC-CV,1.674088,1.661594,0.835279,0.074768,0.073598,42
stress_highT_2,698,558.4,45,1.0,80,CC-CV,1.673851,1.677991,0.835161,0.074784,0.075159,42
stress_highT_2,699,559.2,45,1.0,80,CC-CV,1.673615,1.699323,0.835043,0.074801,0.077057,42
stress_highT_2,700,560.0,45,1.0,80,CC-CV,1.673378,1.680181,0.834925,0.074817,0.073848,42
stress_highT_2,701,560.8,45,1.0,80,CC-CV,1.673142,1.6723,0.834807,0.074833,0.075867,42
stress_highT_2,702,561.6,45,1.0,80,CC-CV,1.672906,1.6595,0.834689,0.074849,0.076627,42
stress_highT_2,703,562.4,45,1.0,80,CC-CV,1.67267,1.663021,0.834571,0.074866,0.07355,42
stress_highT_2,704,563.2,45,1.0,80,CC-CV,1.672434,1.667947,0.834454,0.074882,0.075124,42
stress_highT_2,705,564.0,45,1.0,80,CC-CV,1.672199,1.68594,0.834336,0.074898,0.07452,42
stress_highT_2,706,564.8,45,1.0,80,CC-CV,1.671963,1.669852,0.834219,0.074914,0.073469,42
stress_highT_2,707,565.6,45,1.0,80,CC-CV,1.671728,1.696729,0.834101,0.07493,0.074803,42
stress_highT_2,708,566.4,45,1.0,80,CC-CV,1.671493,1.670952,0.833984,0.074947,0.075028,42
stress_highT_2,709,567.2,45,1.0,80,CC-CV,1.671258,1.693226,0.833867,0.074963,0.075068,42
stress_highT_2,710,568.0,45,1.0,80,CC-CV,1.671023,1.681101,0.83375,0.074979,0.074442,42
stress_highT_2,711,568.8,45,1.0,80,CC-CV,1.670789,1.657578,0.833633,0.074995,0.074706,42
stress_highT_2,712,569.6,45,1.0,80,CC-CV,1.670554,1.655904,0.833516,0.075011,0.074663,42
stress_highT_2,713,570.4,45,1.0,80,CC-CV,1.67032,1.694005,0.833399,0.075027,0.074801,42
stress_highT_2,714,571.2,45,1.0,80,CC-CV,1.670086,1.665986,0.833282,0.075044,0.074722,42
stress_highT_2,715,572.0,45,1.0,80,CC-CV,1.669852,1.666035,0.833165,0.07506,0.074065,42
stress_highT_2,716,572.8,45,1.0,80,CC-CV,1.669618,1.681567,0.833049,0.075076,0.075575,42
stress_highT_2,717,573.6,45,1.0,80,CC-CV,1.669385,1.674991,0.832932,0.075092,0.07418,42
stress_highT_2,718,574.4,45,1.0,80,CC-CV,1.669151,1.677451,0.832816,0.075108,0.075638,42
stress_highT_2,719,575.2,45,1.0,80,CC-CV,1.668918,1.673312,0.832699,0.075124,0.073528,42
stress_highT_2,720,576.0,45,1.0,80,CC-CV,1.668685,1.678998,0.832583,0.07514,0.07608,42
stress_highT_2,721,576.8,45,1.0,80,CC-CV,1.668452,1.676475,0.832467,0.075156,0.075346,42
stress_highT_2,722,577.6,45,1.0,80,CC-CV,1.668219,1.686237,0.832351,0.075172,0.075505,42
stress_highT_2,723,578.4,45,1.0,80,CC-CV,1.667987,1.643874,0.832235,0.075188,0.075908,42
stress_highT_2,724,579.2,45,1.0,80,CC-CV,1.667754,1.66821,0.832119,0.075204,0.074826,42
stress_highT_2,725,580.0,45,1.0,80,CC-CV,1.667522,1.68384,0.832003,0.07522,0.077063,42
stress_highT_2,726,580.8,45,1.0,80,CC-CV,1.66729,1.67284,0.831887,0.075236,0.075559,42
stress_highT_2,727,581.6,45,1.0,80,CC-CV,1.667058,1.673582,0.831771,0.075252,0.074908,42
stress_highT_2,728,582.4,45,1.0,80,CC-CV,1.666826,1.658266,0.831656,0.075268,0.076228,42
stress_highT_2,729,583.2,45,1.0,80,CC-CV,1.666594,1.689819,0.83154,0.075284,0.074958,42
stress_highT_2,730,584.0,45,1.0,80,CC-CV,1.666363,1.684041,0.831424,0.0753,0.075859,42
stress_highT_2,731,584.8,45,1.0,80,CC-CV,1.666132,1.668145,0.831309,0.075316,0.074503,42
stress_highT_2,732,585.6,45,1.0,80,CC-CV,1.6659,1.67223,0.831194,0.075332,0.074505,42
stress_highT_2,733,586.4,45,1.0,80,CC-CV,1.665669,1.655056,0.831078,0.075348,0.073976,42
stress_highT_2,734,587.2,45,1.0,80,CC-CV,1.665439,1.653824,0.830963,0.075364,0.074113,42
stress_highT_2,735,588.0,45,1.0,80,CC-CV,1.665208,1.654923,0.830848,0.07538,0.075482,42
stress_highT_2,736,588.8,45,1.0,80,CC-CV,1.664977,1.647405,0.830733,0.075395,0.076708,42
stress_highT_2,737,589.6,45,1.0,80,CC-CV,1.664747,1.65986,0.830618,0.075411,0.074979,42
stress_highT_2,738,590.4,45,1.0,80,CC-CV,1.664517,1.64786,0.830503,0.075427,0.076175,42
stress_highT_2,739,591.2,45,1.0,80,CC-CV,1.664287,1.667436,0.830389,0.075443,0.07607,42
stress_highT_2,740,592.0,45,1.0,80,CC-CV,1.664057,1.660786,0.830274,0.075459,0.077527,42
stress_highT_2,741,592.8,45,1.0,80,CC-CV,1.663827,1.69872,0.830159,0.075475,0.075768,42
stress_highT_2,742,593.6,45,1.0,80,CC-CV,1.663597,1.656266,0.830045,0.07549,0.074149,42
stress_highT_2,743,594.4,45,1.0,80,CC-CV,1.663368,1.676919,0.82993,0.075506,0.074541,42
stress_highT_2,744,595.2,45,1.0,80,CC-CV,1.663139,1.670822,0.829816,0.075522,0.076461,42
stress_highT_2,745,596.0,45,1.0,80,CC-CV,1.662909,1.673271,0.829701,0.075538,0.073759,42
stress_highT_2,746,596.8,45,1.0,80,CC-CV,1.66268,1.652332,0.829587,0.075554,0.076061,42
stress_highT_2,747,597.6,45,1.0,80,CC-CV,1.662452,1.666164,0.829473,0.075569,0.075202,42
stress_highT_2,748,598.4,45,1.0,80,CC-CV,1.662223,1.657689,0.829359,0.075585,0.073547,42
stress_highT_2,749,599.2,45,1.0,80,CC-CV,1.661994,1.674321,0.829245,0.075601,0.076105,42
stress_highT_2,750,600.0,45,1.0,80,CC-CV,1.661766,1.666552,0.829131,0.075617,0.076658,42
stress_highT_2,751,600.8,45,1.0,80,CC-CV,1.661538,1.657015,0.829017,0.075632,0.077209,42
stress_highT_2,752,601.6,45,1.0,80,CC-CV,1.66131,1.662285,0.828903,0.075648,0.074985,42
stress_highT_2,753,602.4,45,1.0,80,CC-CV,1.661082,1.674671,0.828789,0.075664,0.076063,42
stress_highT_2,754,603.2,45,1.0,80,CC-CV,1.660854,1.672977,0.828676,0.075679,0.076709,42
stress_highT_2,755,604.0,45,1.0,80,CC-CV,1.660626,1.675973,0.828562,0.075695,0.074697,42
stress_highT_2,756,604.8,45,1.0,80,CC-CV,1.660399,1.678914,0.828449,0.075711,0.076623,42
stress_highT_2,757,605.6,45,1.0,80,CC-CV,1.660171,1.664683,0.828335,0.075726,0.076081,42
stress_highT_2,758,606.4,45,1.0,80,CC-CV,1.659944,1.682603,0.828222,0.075742,0.07755,42
stress_highT_2,759,607.2,45,1.0,80,CC-CV,1.659717,1.650618,0.828109,0.075758,0.075456,42
stress_highT_2,760,608.0,45,1.0,80,CC-CV,1.65949,1.690651,0.827995,0.075773,0.077035,42
stress_highT_2,761,608.8,45,1.0,80,CC-CV,1.659264,1.639722,0.827882,0.075789,0.075722,42
stress_highT_2,762,609.6,45,1.0,80,CC-CV,1.659037,1.647589,0.827769,0.075805,0.077327,42
stress_highT_2,763,610.4,45,1.0,80,CC-CV,1.658811,1.658333,0.827656,0.07582,0.075599,42
stress_highT_2,764,611.2,45,1.0,80,CC-CV,1.658584,1.666492,0.827543,0.075836,0.075691,42
stress_highT_2,765,612.0,45,1.0,80,CC-CV,1.658358,1.645428,0.827431,0.075851,0.074744,42
stress_highT_2,766,612.8,45,1.0,80,CC-CV,1.658132,1.653011,0.827318,0.075867,0.073893,42
stress_highT_2,767,613.6,45,1.0,80,CC-CV,1.657906,1.677018,0.827205,0.075882,0.075901,42
stress_highT_2,768,614.4,45,1.0,80,CC-CV,1.657681,1.673994,0.827093,0.075898,0.077565,42
stress_highT_2,769,615.2,45,1.0,80,CC-CV,1.657455,1.664046,0.82698,0.075913,0.074844,42
stress_highT_2,770,616.0,45,1.0,80,CC-CV,1.65723,1.670154,0.826868,0.075929,0.076467,42
stress_highT_2,771,616.8,45,1.0,80,CC-CV,1.657005,1.662962,0.826755,0.075945,0.078614,42
stress_highT_2,772,617.6,45,1.0,80,CC-CV,1.656779,1.655969,0.826643,0.07596,0.074994,42
stress_highT_2,773,618.4,45,1.0,80,CC-CV,1.656555,1.652743,0.826531,0.075976,0.076179,42
stress_highT_2,774,619.2,45,1.0,80,CC-CV,1.65633,1.646636,0.826418,0.075991,0.075944,42
stress_highT_2,775,620.0,45,1.0,80,CC-CV,1.656105,1.65897,0.826306,0.076006,0.073194,42
stress_highT_2,776,620.8,45,1.0,80,CC-CV,1.655881,1.641914,0.826194,0.076022,0.074814,42
stress_highT_2,777,621.6,45,1.0,80,CC-CV,1.655656,1.648569,0.826082,0.076037,0.077397,42
stress_highT_2,778,622.4,45,1.0,80,CC-CV,1.655432,1.639302,0.825971,0.076053,0.07801,42
stress_highT_2,779,623.2,45,1.0,80,CC-CV,1.655208,1.651018,0.825859,0.076068,0.077226,42
stress_highT_2,780,624.0,45,1.0,80,CC-CV,1.654984,1.675501,0.825747,0.076084,0.07548,42
stress_highT_2,781,624.8,45,1.0,80,CC-CV,1.65476,1.644521,0.825635,0.076099,0.076175,42
stress_highT_2,782,625.6,45,1.0,80,CC-CV,1.654536,1.66393,0.825524,0.076115,0.076382,42
stress_highT_2,783,626.4,45,1.0,80,CC-CV,1.654313,1.648757,0.825412,0.07613,0.076364,42
stress_highT_2,784,627.2,45,1.0,80,CC-CV,1.65409,1.668385,0.825301,0.076145,0.07636,42
stress_highT_2,785,628.0,45,1.0,80,CC-CV,1.653866,1.632815,0.825189,0.076161,0.075582,42
stress_highT_2,786,628.8,45,1.0,80,CC-CV,1.653643,1.671758,0.825078,0.076176,0.07779,42
stress_highT_2,787,629.6,45,1.0,80,CC-CV,1.65342,1.675451,0.824967,0.076191,0.077052,42
stress_highT_2,788,630.4,45,1.0,80,CC-CV,1.653197,1.648005,0.824856,0.076207,0.076073,42
stress_highT_2,789,631.2,45,1.0,80,CC-CV,1.652975,1.674907,0.824745,0.076222,0.073551,42
stress_highT_2,790,632.0,45,1.0,80,CC-CV,1.652752,1.655729,0.824634,0.076237,0.074221,42
stress_highT_2,791,632.8,45,1.0,80,CC-CV,1.65253,1.652174,0.824523,0.076253,0.076165,42
stress_highT_2,792,633.6,45,1.0,80,CC-CV,1.652308,1.664771,0.824412,0.076268,0.076357,42
stress_highT_2,793,634.4,45,1.0,80,CC-CV,1.652086,1.65666,0.824301,0.076283,0.07707,42
stress_highT_2,794,635.2,45,1.0,80,CC-CV,1.651864,1.657279,0.82419,0.076299,0.077682,42
stress_highT_2,795,636.0,45,1.0,80,CC-CV,1.651642,1.66213,0.824079,0.076314,0.077492,42
stress_highT_2,796,636.8,45,1.0,80,CC-CV,1.65142,1.636347,0.823969,0.076329,0.076457,42
stress_highT_2,797,637.6,45,1.0,80,CC-CV,1.651199,1.636989,0.823858,0.076344,0.074458,42
stress_highT_2,798,638.4,45,1.0,80,CC-CV,1.650977,1.624169,0.823748,0.07636,0.076521,42
stress_highT_2,799,639.2,45,1.0,80,CC-CV,1.650756,1.660873,0.823637,0.076375,0.078581,42
stress_highT_2,800,640.0,45,1.0,80,CC-CV,1.650535,1.661054,0.823527,0.07639,0.076757,42
stress_highT_2,801,640.8,45,1.0,80,CC-CV,1.650314,1.631947,0.823417,0.076405,0.075029,42
stress_highT_2,802,641.6,45,1.0,80,CC-CV,1.650093,1.643318,0.823307,0.076421,0.079041,42
stress_highT_2,803,642.4,45,1.0,80,CC-CV,1.649872,1.647611,0.823197,0.076436,0.075204,42
stress_highT_2,804,643.2,45,1.0,80,CC-CV,1.649652,1.64604,0.823086,0.076451,0.077572,42
stress_highT_2,805,644.0,45,1.0,80,CC-CV,1.649431,1.655928,0.822976,0.076466,0.076946,42
stress_highT_2,806,644.8,45,1.0,80,CC-CV,1.649211,1.653881,0.822867,0.076481,0.07463,42
stress_highT_2,807,645.6,45,1.0,80,CC-CV,1.648991,1.664043,0.822757,0.076496,0.077393,42
stress_highT_2,808,646.4,45,1.0,80,CC-CV,1.648771,1.677584,0.822647,0.076512,0.077449,42
stress_highT_2,809,647.2,45,1.0,80,CC-CV,1.648551,1.659074,0.822537,0.076527,0.077831,42
stress_highT_2,810,648.0,45,1.0,80,CC-CV,1.648331,1.635483,0.822428,0.076542,0.076235,42
stress_highT_2,811,648.8,45,1.0,80,CC-CV,1.648111,1.637665,0.822318,0.076557,0.077111,42
stress_highT_2,812,649.6,45,1.0,80,CC-CV,1.647892,1.663284,0.822208,0.076572,0.07764,42
stress_highT_2,813,650.4,45,1.0,80,CC-CV,1.647673,1.656051,0.822099,0.076587,0.077995,42
stress_highT_2,814,651.2,45,1.0,80,CC-CV,1.647453,1.627286,0.82199,0.076602,0.07846,42
stress_highT_2,815,652.0,45,1.0,80,CC-CV,1.647234,1.633932,0.82188,0.076617,0.076712,42
stress_highT_2,816,652.8,45,1.0,80,CC-CV,1.647015,1.654612,0.821771,0.076633,0.077814,42
stress_highT_2,817,653.6,45,1.0,80,CC-CV,1.646797,1.642294,0.821662,0.076648,0.076693,42
stress_highT_2,818,654.4,45,1.0,80,CC-CV,1.646578,1.668332,0.821553,0.076663,0.077152,42
stress_highT_2,819,655.2,45,1.0,80,CC-CV,1.646359,1.646649,0.821444,0.076678,0.076637,42
stress_highT_2,820,656.0,45,1.0,80,CC-CV,1.646141,1.656373,0.821335,0.076693,0.07628,42
stress_highT_2,821,656.8,45,1.0,80,CC-CV,1.645923,1.636371,0.821226,0.076708,0.076871,42
stress_highT_2,822,657.6,45,1.0,80,CC-CV,1.645704,1.646965,0.821117,0.076723,0.077052,42
stress_highT_2,823,658.4,45,1.0,80,CC-CV,1.645486,1.646877,0.821008,0.076738,0.077462,42
stress_highT_2,824,659.2,45,1.0,80,CC-CV,1.645269,1.641782,0.8209,0.076753,0.078114,42
stress_highT_2,825,660.0,45,1.0,80,CC-CV,1.645051,1.646503,0.820791,0.076768,0.077133,42
stress_highT_2,826,660.8,45,1.0,80,CC-CV,1.644833,1.651136,0.820682,0.076783,0.076859,42
stress_highT_2,827,661.6,45,1.0,80,CC-CV,1.644616,1.641341,0.820574,0.076798,0.075298,42
stress_highT_2,828,662.4,45,1.0,80,CC-CV,1.644398,1.629668,0.820465,0.076813,0.076241,42
stress_highT_2,829,663.2,45,1.0,80,CC-CV,1.644181,1.632367,0.820357,0.076828,0.078423,42
stress_highT_2,830,664.0,45,1.0,80,CC-CV,1.643964,1.633695,0.820249,0.076843,0.076703,42
stress_highT_2,831,664.8,45,1.0,80,CC-CV,1.643747,1.647931,0.82014,0.076858,0.076229,42
stress_highT_2,832,665.6,45,1.0,80,CC-CV,1.64353,1.647326,0.820032,0.076873,0.076647,42
stress_highT_2,833,666.4,45,1.0,80,CC-CV,1.643314,1.640632,0.819924,0.076887,0.075896,42
stress_highT_2,834,667.2,45,1.0,80,CC-CV,1.643097,1.630653,0.819816,0.076902,0.078132,42
stress_highT_2,835,668.0,45,1.0,80,CC-CV,1.642881,1.641218,0.819708,0.076917,0.075986,42
stress_highT_2,836,668.8,45,1.0,80,CC-CV,1.642664,1.635231,0.8196,0.076932,0.077697,42
stress_highT_2,837,669.6,45,1.0,80,CC-CV,1.642448,1.647712,0.819492,0.076947,0.075936,42
stress_highT_2,838,670.4,45,1.0,80,CC-CV,1.642232,1.656332,0.819384,0.076962,0.077039,42
stress_highT_2,839,671.2,45,1.0,80,CC-CV,1.642016,1.625078,0.819277,0.076977,0.075661,42
stress_highT_2,840,672.0,45,1.0,80,CC-CV,1.6418,1.640264,0.819169,0.076992,0.077884,42
stress_highT_2,841,672.8,45,1.0,80,CC-CV,1.641585,1.643269,0.819061,0.077007,0.077552,42
stress_highT_2,842,673.6,45,1.0,80,CC-CV,1.641369,1.636883,0.818954,0.077021,0.079136,42
stress_highT_2,843,674.4,45,1.0,80,CC-CV,1.641154,1.654199,0.818846,0.077036,0.07529,42
stress_highT_2,844,675.2,45,1.0,80,CC-CV,1.640938,1.644738,0.818739,0.077051,0.075658,42
stress_highT_2,845,676.0,45,1.0,80,CC-CV,1.640723,1.655978,0.818632,0.077066,0.079275,42
stress_highT_2,846,676.8,45,1.0,80,CC-CV,1.640508,1.632775,0.818524,0.077081,0.077416,42
stress_highT_2,847,677.6,45,1.0,80,CC-CV,1.640293,1.63169,0.818417,0.077096,0.075748,42
stress_highT_2,848,678.4,45,1.0,80,CC-CV,1.640079,1.649252,0.81831,0.07711,0.077462,42
stress_highT_2,849,679.2,45,1.0,80,CC-CV,1.639864,1.642314,0.818203,0.077125,0.075568,42
stress_highT_2,850,680.0,45,1.0,80,CC-CV,1.639649,1.632664,0.818096,0.07714,0.077836,42
stress_highT_2,851,680.8,45,1.0,80,CC-CV,1.639435,1.63179,0.817989,0.077155,0.076637,42
stress_highT_2,852,681.6,45,1.0,80,CC-CV,1.639221,1.631276,0.817882,0.077169,0.076705,42
stress_highT_2,853,682.4,45,1.0,80,CC-CV,1.639007,1.640784,0.817775,0.077184,0.07716,42
stress_highT_2,854,683.2,45,1.0,80,CC-CV,1.638793,1.638626,0.817668,0.077199,0.078073,42
stress_highT_2,855,684.0,45,1.0,80,CC-CV,1.638579,1.65702,0.817562,0.077214,0.078392,42
stress_highT_2,856,684.8,45,1.0,80,CC-CV,1.638365,1.642276,0.817455,0.077228,0.076819,42
stress_highT_2,857,685.6,45,1.0,80,CC-CV,1.638151,1.635855,0.817348,0.077243,0.076681,42
stress_highT_2,858,686.4,45,1.0,80,CC-CV,1.637938,1.66528,0.817242,0.077258,0.076897,42
stress_highT_2,859,687.2,45,1.0,80,CC-CV,1.637724,1.642942,0.817135,0.077272,0.077082,42
stress_highT_2,860,688.0,45,1.0,80,CC-CV,1.637511,1.644422,0.817029,0.077287,0.076431,42
stress_highT_2,861,688.8,45,1.0,80,CC-CV,1.637298,1.642801,0.816923,0.077302,0.075583,42
stress_highT_2,862,689.6,45,1.0,80,CC-CV,1.637085,1.628707,0.816816,0.077316,0.077546,42
stress_highT_2,863,690.4,45,1.0,80,CC-CV,1.636872,1.648517,0.81671,0.077331,0.075806,42
stress_highT_2,864,691.2,45,1.0,80,CC-CV,1.636659,1.644138,0.816604,0.077346,0.077682,42
stress_highT_2,865,692.0,45,1.0,80,CC-CV,1.636447,1.648345,0.816498,0.07736,0.075415,42
stress_highT_2,866,692.8,45,1.0,80,CC-CV,1.636234,1.637167,0.816392,0.077375,0.076481,42
stress_highT_2,867,693.6,45,1.0,80,CC-CV,1.636022,1.634152,0.816286,0.07739,0.076499,42
stress_highT_2,868,694.4,45,1.0,80,CC-CV,1.635809,1.655535,0.81618,0.077404,0.077761,42
stress_highT_2,869,695.2,45,1.0,80,CC-CV,1.635597,1.63257,0.816074,0.077419,0.077633,42
stress_highT_2,870,696.0,45,1.0,80,CC-CV,1.635385,1.628476,0.815968,0.077434,0.07759,42
stress_highT_2,871,696.8,45,1.0,80,CC-CV,1.635173,1.649238,0.815863,0.077448,0.077216,42
stress_highT_2,872,697.6,45,1.0,80,CC-CV,1.634961,1.633255,0.815757,0.077463,0.078664,42
stress_highT_2,873,698.4,45,1.0,80,CC-CV,1.63475,1.63421,0.815651,0.077477,0.078005,42
stress_highT_2,874,699.2,45,1.0,80,CC-CV,1.634538,1.620877,0.815546,0.077492,0.078339,42
stress_highT_2,875,700.0,45,1.0,80,CC-CV,1.634327,1.627842,0.81544,0.077506,0.077237,42
stress_highT_2,876,700.8,45,1.0,80,CC-CV,1.633904,1.618746,0.815229,0.077536,0.078353,42
stress_highT_2,877,701.6,45,1.0,80,CC-CV,1.633482,1.629667,0.815019,0.077565,0.075879,42
stress_highT_2,878,702.4,45,1.0,80,CC-CV,1.63306,1.629392,0.814808,0.077594,0.075277,42
stress_highT_2,879,703.2,45,1.0,80,CC-CV,1.632638,1.637227,0.814597,0.077623,0.076821,42
stress_highT_2,880,704.0,45,1.0,80,CC-CV,1.632216,1.629325,0.814387,0.077652,0.076976,42
stress_highT_2,881,704.8,45,1.0,80,CC-CV,1.631795,1.624441,0.814177,0.077681,0.07933,42
stress_highT_2,882,705.6,45,1.0,80,CC-CV,1.631374,1.629966,0.813967,0.07771,0.079292,42
stress_highT_2,883,706.4,45,1.0,80,CC-CV,1.630953,1.629651,0.813757,0.077739,0.077331,42
stress_highT_2,884,707.2,45,1.0,80,CC-CV,1.630532,1.636991,0.813547,0.077768,0.078205,42
stress_highT_2,885,708.0,45,1.0,80,CC-CV,1.630111,1.609836,0.813337,0.077797,0.076641,42
stress_highT_2,886,708.8,45,1.0,80,CC-CV,1.629691,1.63496,0.813127,0.077826,0.077644,42
stress_highT_2,887,709.6,45,1.0,80,CC-CV,1.629271,1.646888,0.812918,0.077855,0.076277,42
stress_highT_2,888,710.4,45,1.0,80,CC-CV,1.628851,1.623814,0.812708,0.077884,0.077039,42
stress_highT_2,889,711.2,45,1.0,80,CC-CV,1.628432,1.639985,0.812499,0.077912,0.079328,42
stress_highT_2,890,712.0,45,1.0,80,CC-CV,1.628013,1.628411,0.81229,0.077941,0.078783,42
stress_highT_2,891,712.8,45,1.0,80,CC-CV,1.627594,1.633727,0.812081,0.07797,0.077763,42
stress_highT_2,892,713.6,45,1.0,80,CC-CV,1.627175,1.631001,0.811872,0.077999,0.077563,42
